DOG;TOOTH_NUMBER;MAX_MAND;SIDE;POSITION;DEVELOPM_STAGE;LOWER;UPPER;CENS;SEX;BREED;BREED_SIZE;SKULL_TYPE;BREED_CLADE
72;205;MAX;L;5;2;115.0;115.0;0;F;Border Collie;Medium;Meso;T
72;205;MAX;L;5;3;122.0;122.0;0;F;Border Collie;Medium;Meso;T
72;105;MAX;R;5;2;115.0;115.0;0;F;Border Collie;Medium;Meso;T
72;105;MAX;R;5;3;122.0;122.0;0;F;Border Collie;Medium;Meso;T
72;305;MAND;L;5;2;;;1;F;Border Collie;Medium;Meso;T
72;305;MAND;L;5;3;;;1;F;Border Collie;Medium;Meso;T
72;405;MAND;R;5;2;;;1;F;Border Collie;Medium;Meso;T
72;405;MAND;R;5;3;;;1;F;Border Collie;Medium;Meso;T
72;206;MAX;L;6;1;;;1;F;Border Collie;Medium;Meso;T
72;206;MAX;L;6;2;;;1;F;Border Collie;Medium;Meso;T
72;206;MAX;L;6;3;;;1;F;Border Collie;Medium;Meso;T
72;106;MAX;R;6;1;;;1;F;Border Collie;Medium;Meso;T
72;106;MAX;R;6;2;;;1;F;Border Collie;Medium;Meso;T
72;106;MAX;R;6;3;;;1;F;Border Collie;Medium;Meso;T
72;306;MAND;L;6;1;;;1;F;Border Collie;Medium;Meso;T
72;306;MAND;L;6;2;;;1;F;Border Collie;Medium;Meso;T
72;306;MAND;L;6;3;;;1;F;Border Collie;Medium;Meso;T
72;406;MAND;R;6;1;;;1;F;Border Collie;Medium;Meso;T
72;406;MAND;R;6;2;;;1;F;Border Collie;Medium;Meso;T
72;406;MAND;R;6;3;;;1;F;Border Collie;Medium;Meso;T
72;207;MAX;L;7;1;;;1;F;Border Collie;Medium;Meso;T
72;207;MAX;L;7;2;;;1;F;Border Collie;Medium;Meso;T
72;207;MAX;L;7;3;;;1;F;Border Collie;Medium;Meso;T
72;107;MAX;R;7;1;;;1;F;Border Collie;Medium;Meso;T
72;107;MAX;R;7;2;;;1;F;Border Collie;Medium;Meso;T
72;107;MAX;R;7;3;;;1;F;Border Collie;Medium;Meso;T
72;307;MAND;L;7;1;;;1;F;Border Collie;Medium;Meso;T
72;307;MAND;L;7;2;;;1;F;Border Collie;Medium;Meso;T
72;307;MAND;L;7;3;;;1;F;Border Collie;Medium;Meso;T
72;407;MAND;R;7;1;;;1;F;Border Collie;Medium;Meso;T
72;407;MAND;R;7;2;;;1;F;Border Collie;Medium;Meso;T
72;407;MAND;R;7;3;;;1;F;Border Collie;Medium;Meso;T
72;208;MAX;L;8;1;;;1;F;Border Collie;Medium;Meso;T
72;208;MAX;L;8;2;;;1;F;Border Collie;Medium;Meso;T
72;208;MAX;L;8;3;;;1;F;Border Collie;Medium;Meso;T
72;108;MAX;R;8;1;;;1;F;Border Collie;Medium;Meso;T
72;108;MAX;R;8;2;;;1;F;Border Collie;Medium;Meso;T
72;108;MAX;R;8;3;;;1;F;Border Collie;Medium;Meso;T
72;308;MAND;L;8;1;;;1;F;Border Collie;Medium;Meso;T
72;308;MAND;L;8;2;;;1;F;Border Collie;Medium;Meso;T
72;308;MAND;L;8;3;;;1;F;Border Collie;Medium;Meso;T
72;408;MAND;R;8;1;;;1;F;Border Collie;Medium;Meso;T
72;408;MAND;R;8;2;;;1;F;Border Collie;Medium;Meso;T
72;408;MAND;R;8;3;;;1;F;Border Collie;Medium;Meso;T
72;209;MAX;L;9;2;;;1;F;Border Collie;Medium;Meso;T
72;209;MAX;L;9;3;;;1;F;Border Collie;Medium;Meso;T
72;109;MAX;R;9;2;;;1;F;Border Collie;Medium;Meso;T
72;109;MAX;R;9;3;;;1;F;Border Collie;Medium;Meso;T
72;309;MAND;L;9;2;;;1;F;Border Collie;Medium;Meso;T
72;309;MAND;L;9;3;;;1;F;Border Collie;Medium;Meso;T
72;409;MAND;R;9;2;;;1;F;Border Collie;Medium;Meso;T
72;409;MAND;R;9;3;;;1;F;Border Collie;Medium;Meso;T
72;210;MAX;L;10;2;;;1;F;Border Collie;Medium;Meso;T
72;210;MAX;L;10;3;;;1;F;Border Collie;Medium;Meso;T
72;110;MAX;R;10;2;;;1;F;Border Collie;Medium;Meso;T
72;110;MAX;R;10;3;;;1;F;Border Collie;Medium;Meso;T
72;310;MAND;L;10;2;;;1;F;Border Collie;Medium;Meso;T
72;310;MAND;L;10;3;;;1;F;Border Collie;Medium;Meso;T
72;410;MAND;R;10;2;;;1;F;Border Collie;Medium;Meso;T
72;410;MAND;R;10;3;;;1;F;Border Collie;Medium;Meso;T
72;311;MAND;L;11;2;;;1;F;Border Collie;Medium;Meso;T
72;311;MAND;L;11;3;;;1;F;Border Collie;Medium;Meso;T
72;411;MAND;R;11;2;;;1;F;Border Collie;Medium;Meso;T
72;411;MAND;R;11;3;;;1;F;Border Collie;Medium;Meso;T
73;201;MAX;L;1;1;;;1;M;Border Collie;Medium;Meso;T
73;201;MAX;L;1;2;;;1;M;Border Collie;Medium;Meso;T
73;201;MAX;L;1;3;;;1;M;Border Collie;Medium;Meso;T
73;101;MAX;R;1;1;;;1;M;Border Collie;Medium;Meso;T
73;101;MAX;R;1;2;;;1;M;Border Collie;Medium;Meso;T
73;101;MAX;R;1;3;;;1;M;Border Collie;Medium;Meso;T
73;301;MAND;L;1;1;;;1;M;Border Collie;Medium;Meso;T
73;301;MAND;L;1;2;;;1;M;Border Collie;Medium;Meso;T
73;301;MAND;L;1;3;;;1;M;Border Collie;Medium;Meso;T
73;401;MAND;R;1;1;;;1;M;Border Collie;Medium;Meso;T
73;401;MAND;R;1;2;;;1;M;Border Collie;Medium;Meso;T
73;401;MAND;R;1;3;;;1;M;Border Collie;Medium;Meso;T
73;202;MAX;L;2;1;;;1;M;Border Collie;Medium;Meso;T
73;202;MAX;L;2;2;;;1;M;Border Collie;Medium;Meso;T
73;202;MAX;L;2;3;;;1;M;Border Collie;Medium;Meso;T
73;102;MAX;R;2;1;;;1;M;Border Collie;Medium;Meso;T
73;102;MAX;R;2;2;;;1;M;Border Collie;Medium;Meso;T
73;102;MAX;R;2;3;;;1;M;Border Collie;Medium;Meso;T
73;302;MAND;L;2;1;;;1;M;Border Collie;Medium;Meso;T
73;302;MAND;L;2;2;;;1;M;Border Collie;Medium;Meso;T
73;302;MAND;L;2;3;;;1;M;Border Collie;Medium;Meso;T
73;402;MAND;R;2;1;;;1;M;Border Collie;Medium;Meso;T
73;402;MAND;R;2;2;;;1;M;Border Collie;Medium;Meso;T
73;402;MAND;R;2;3;;;1;M;Border Collie;Medium;Meso;T
73;203;MAX;L;3;1;;;1;M;Border Collie;Medium;Meso;T
73;203;MAX;L;3;2;;;1;M;Border Collie;Medium;Meso;T
73;203;MAX;L;3;3;;;1;M;Border Collie;Medium;Meso;T
73;103;MAX;R;3;1;;;1;M;Border Collie;Medium;Meso;T
73;103;MAX;R;3;2;;;1;M;Border Collie;Medium;Meso;T
73;103;MAX;R;3;3;;;1;M;Border Collie;Medium;Meso;T
73;303;MAND;L;3;1;;;1;M;Border Collie;Medium;Meso;T
73;303;MAND;L;3;2;;;1;M;Border Collie;Medium;Meso;T
73;303;MAND;L;3;3;;;1;M;Border Collie;Medium;Meso;T
73;403;MAND;R;3;1;;;1;M;Border Collie;Medium;Meso;T
73;403;MAND;R;3;2;;;1;M;Border Collie;Medium;Meso;T
73;403;MAND;R;3;3;;;1;M;Border Collie;Medium;Meso;T
73;204;MAX;L;4;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;204;MAX;L;4;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;204;MAX;L;4;3;156.0;;4;M;Border Collie;Medium;Meso;T
73;104;MAX;R;4;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;104;MAX;R;4;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;104;MAX;R;4;3;156.0;;4;M;Border Collie;Medium;Meso;T
73;304;MAND;L;4;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;304;MAND;L;4;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;304;MAND;L;4;3;156.0;;4;M;Border Collie;Medium;Meso;T
73;404;MAND;R;4;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;404;MAND;R;4;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;404;MAND;R;4;3;156.0;;4;M;Border Collie;Medium;Meso;T
73;205;MAX;L;5;2;;136.0;2;M;Border Collie;Medium;Meso;T
73;205;MAX;L;5;3;;143.0;2;M;Border Collie;Medium;Meso;T
73;105;MAX;R;5;2;;136.0;2;M;Border Collie;Medium;Meso;T
73;105;MAX;R;5;3;;143.0;2;M;Border Collie;Medium;Meso;T
73;305;MAND;L;5;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;305;MAND;L;5;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;405;MAND;R;5;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;405;MAND;R;5;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;206;MAX;L;6;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;206;MAX;L;6;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;206;MAX;L;6;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;106;MAX;R;6;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;106;MAX;R;6;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;106;MAX;R;6;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;306;MAND;L;6;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;306;MAND;L;6;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;306;MAND;L;6;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;406;MAND;R;6;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;406;MAND;R;6;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;406;MAND;R;6;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;207;MAX;L;7;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;207;MAX;L;7;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;207;MAX;L;7;3;152.0;;4;M;Border Collie;Medium;Meso;T
73;107;MAX;R;7;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;107;MAX;R;7;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;107;MAX;R;7;3;152.0;;4;M;Border Collie;Medium;Meso;T
73;307;MAND;L;7;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;307;MAND;L;7;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;307;MAND;L;7;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;407;MAND;R;7;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;407;MAND;R;7;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;407;MAND;R;7;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;208;MAX;L;8;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;208;MAX;L;8;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;208;MAX;L;8;3;152.0;;4;M;Border Collie;Medium;Meso;T
73;108;MAX;R;8;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;108;MAX;R;8;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;108;MAX;R;8;3;152.0;;4;M;Border Collie;Medium;Meso;T
73;308;MAND;L;8;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;308;MAND;L;8;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;308;MAND;L;8;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;408;MAND;R;8;1;142.0;;4;M;Border Collie;Medium;Meso;T
73;408;MAND;R;8;2;142.0;;4;M;Border Collie;Medium;Meso;T
73;408;MAND;R;8;3;149.0;;4;M;Border Collie;Medium;Meso;T
73;209;MAX;L;9;2;136.0;136.0;0;M;Border Collie;Medium;Meso;T
73;209;MAX;L;9;3;143.0;143.0;0;M;Border Collie;Medium;Meso;T
73;109;MAX;R;9;2;136.0;136.0;0;M;Border Collie;Medium;Meso;T
73;109;MAX;R;9;3;143.0;143.0;0;M;Border Collie;Medium;Meso;T
73;309;MAND;L;9;2;131.0;131.0;0;M;Border Collie;Medium;Meso;T
73;309;MAND;L;9;3;141.0;141.0;0;M;Border Collie;Medium;Meso;T
73;409;MAND;R;9;2;131.0;131.0;0;M;Border Collie;Medium;Meso;T
73;409;MAND;R;9;3;141.0;141.0;0;M;Border Collie;Medium;Meso;T
73;210;MAX;L;10;2;;;1;M;Border Collie;Medium;Meso;T
73;210;MAX;L;10;3;;;1;M;Border Collie;Medium;Meso;T
73;110;MAX;R;10;2;;;1;M;Border Collie;Medium;Meso;T
73;110;MAX;R;10;3;;;1;M;Border Collie;Medium;Meso;T
73;310;MAND;L;10;2;;;1;M;Border Collie;Medium;Meso;T
73;310;MAND;L;10;3;;;1;M;Border Collie;Medium;Meso;T
73;410;MAND;R;10;2;;;1;M;Border Collie;Medium;Meso;T
73;410;MAND;R;10;3;;;1;M;Border Collie;Medium;Meso;T
73;311;MAND;L;11;2;;;1;M;Border Collie;Medium;Meso;T
73;311;MAND;L;11;3;;;1;M;Border Collie;Medium;Meso;T
73;411;MAND;R;11;2;;;1;M;Border Collie;Medium;Meso;T
73;411;MAND;R;11;3;;;1;M;Border Collie;Medium;Meso;T
74;201;MAX;L;1;1;105.0;;4;M;Border Collie;Medium;Meso;T
74;201;MAX;L;1;2;105.0;;4;M;Border Collie;Medium;Meso;T
74;201;MAX;L;1;3;113.0;;4;M;Border Collie;Medium;Meso;T
74;101;MAX;R;1;1;105.0;;4;M;Border Collie;Medium;Meso;T
74;101;MAX;R;1;2;105.0;;4;M;Border Collie;Medium;Meso;T
74;101;MAX;R;1;3;113.0;;4;M;Border Collie;Medium;Meso;T
74;301;MAND;L;1;1;105.0;;4;M;Border Collie;Medium;Meso;T
74;301;MAND;L;1;2;105.0;;4;M;Border Collie;Medium;Meso;T
74;301;MAND;L;1;3;112.0;;4;M;Border Collie;Medium;Meso;T
74;401;MAND;R;1;1;105.0;;4;M;Border Collie;Medium;Meso;T
74;401;MAND;R;1;2;105.0;;4;M;Border Collie;Medium;Meso;T
74;401;MAND;R;1;3;112.0;;4;M;Border Collie;Medium;Meso;T
74;202;MAX;L;2;1;;;1;M;Border Collie;Medium;Meso;T
74;202;MAX;L;2;2;;;1;M;Border Collie;Medium;Meso;T
74;202;MAX;L;2;3;;;1;M;Border Collie;Medium;Meso;T
74;102;MAX;R;2;1;;;1;M;Border Collie;Medium;Meso;T
74;102;MAX;R;2;2;;;1;M;Border Collie;Medium;Meso;T
74;102;MAX;R;2;3;;;1;M;Border Collie;Medium;Meso;T
74;302;MAND;L;2;1;;;1;M;Border Collie;Medium;Meso;T
74;302;MAND;L;2;2;;;1;M;Border Collie;Medium;Meso;T
74;302;MAND;L;2;3;;;1;M;Border Collie;Medium;Meso;T
74;402;MAND;R;2;1;;;1;M;Border Collie;Medium;Meso;T
74;402;MAND;R;2;2;;;1;M;Border Collie;Medium;Meso;T
74;402;MAND;R;2;3;;;1;M;Border Collie;Medium;Meso;T
74;203;MAX;L;3;1;;;1;M;Border Collie;Medium;Meso;T
74;203;MAX;L;3;2;;;1;M;Border Collie;Medium;Meso;T
74;203;MAX;L;3;3;;;1;M;Border Collie;Medium;Meso;T
74;103;MAX;R;3;1;;;1;M;Border Collie;Medium;Meso;T
74;103;MAX;R;3;2;;;1;M;Border Collie;Medium;Meso;T
74;103;MAX;R;3;3;;;1;M;Border Collie;Medium;Meso;T
74;303;MAND;L;3;1;;;1;M;Border Collie;Medium;Meso;T
74;303;MAND;L;3;2;;;1;M;Border Collie;Medium;Meso;T
74;303;MAND;L;3;3;;;1;M;Border Collie;Medium;Meso;T
74;403;MAND;R;3;1;;;1;M;Border Collie;Medium;Meso;T
74;403;MAND;R;3;2;;;1;M;Border Collie;Medium;Meso;T
74;403;MAND;R;3;3;;;1;M;Border Collie;Medium;Meso;T
74;204;MAX;L;4;1;;;1;M;Border Collie;Medium;Meso;T
74;204;MAX;L;4;2;;;1;M;Border Collie;Medium;Meso;T
74;204;MAX;L;4;3;;;1;M;Border Collie;Medium;Meso;T
74;104;MAX;R;4;1;;;1;M;Border Collie;Medium;Meso;T
74;104;MAX;R;4;2;;;1;M;Border Collie;Medium;Meso;T
74;104;MAX;R;4;3;;;1;M;Border Collie;Medium;Meso;T
74;304;MAND;L;4;1;;;1;M;Border Collie;Medium;Meso;T
74;304;MAND;L;4;2;;;1;M;Border Collie;Medium;Meso;T
74;304;MAND;L;4;3;;;1;M;Border Collie;Medium;Meso;T
74;404;MAND;R;4;1;;;1;M;Border Collie;Medium;Meso;T
74;404;MAND;R;4;2;;;1;M;Border Collie;Medium;Meso;T
74;404;MAND;R;4;3;;;1;M;Border Collie;Medium;Meso;T
74;205;MAX;L;5;2;105.0;;4;M;Border Collie;Medium;Meso;T
74;205;MAX;L;5;3;112.0;;4;M;Border Collie;Medium;Meso;T
74;105;MAX;R;5;2;105.0;;4;M;Border Collie;Medium;Meso;T
74;105;MAX;R;5;3;112.0;;4;M;Border Collie;Medium;Meso;T
74;305;MAND;L;5;2;;;1;M;Border Collie;Medium;Meso;T
74;305;MAND;L;5;3;;;1;M;Border Collie;Medium;Meso;T
74;405;MAND;R;5;2;;;1;M;Border Collie;Medium;Meso;T
74;405;MAND;R;5;3;;;1;M;Border Collie;Medium;Meso;T
74;206;MAX;L;6;1;;;1;M;Border Collie;Medium;Meso;T
74;206;MAX;L;6;2;;;1;M;Border Collie;Medium;Meso;T
74;206;MAX;L;6;3;;;1;M;Border Collie;Medium;Meso;T
74;106;MAX;R;6;1;;;1;M;Border Collie;Medium;Meso;T
74;106;MAX;R;6;2;;;1;M;Border Collie;Medium;Meso;T
74;106;MAX;R;6;3;;;1;M;Border Collie;Medium;Meso;T
74;306;MAND;L;6;1;;;1;M;Border Collie;Medium;Meso;T
74;306;MAND;L;6;2;;;1;M;Border Collie;Medium;Meso;T
74;306;MAND;L;6;3;;;1;M;Border Collie;Medium;Meso;T
74;406;MAND;R;6;1;;;1;M;Border Collie;Medium;Meso;T
74;406;MAND;R;6;2;;;1;M;Border Collie;Medium;Meso;T
74;406;MAND;R;6;3;;;1;M;Border Collie;Medium;Meso;T
74;207;MAX;L;7;1;;;1;M;Border Collie;Medium;Meso;T
74;207;MAX;L;7;2;;;1;M;Border Collie;Medium;Meso;T
74;207;MAX;L;7;3;;;1;M;Border Collie;Medium;Meso;T
74;107;MAX;R;7;1;;;1;M;Border Collie;Medium;Meso;T
74;107;MAX;R;7;2;;;1;M;Border Collie;Medium;Meso;T
74;107;MAX;R;7;3;;;1;M;Border Collie;Medium;Meso;T
74;307;MAND;L;7;1;;;1;M;Border Collie;Medium;Meso;T
74;307;MAND;L;7;2;;;1;M;Border Collie;Medium;Meso;T
74;307;MAND;L;7;3;;;1;M;Border Collie;Medium;Meso;T
74;407;MAND;R;7;1;;;1;M;Border Collie;Medium;Meso;T
74;407;MAND;R;7;2;;;1;M;Border Collie;Medium;Meso;T
74;407;MAND;R;7;3;;;1;M;Border Collie;Medium;Meso;T
74;208;MAX;L;8;1;;;1;M;Border Collie;Medium;Meso;T
74;208;MAX;L;8;2;;;1;M;Border Collie;Medium;Meso;T
74;208;MAX;L;8;3;;;1;M;Border Collie;Medium;Meso;T
74;108;MAX;R;8;1;;;1;M;Border Collie;Medium;Meso;T
74;108;MAX;R;8;2;;;1;M;Border Collie;Medium;Meso;T
74;108;MAX;R;8;3;;;1;M;Border Collie;Medium;Meso;T
74;308;MAND;L;8;1;;;1;M;Border Collie;Medium;Meso;T
74;308;MAND;L;8;2;;;1;M;Border Collie;Medium;Meso;T
74;308;MAND;L;8;3;;;1;M;Border Collie;Medium;Meso;T
74;408;MAND;R;8;1;;;1;M;Border Collie;Medium;Meso;T
74;408;MAND;R;8;2;;;1;M;Border Collie;Medium;Meso;T
74;408;MAND;R;8;3;;;1;M;Border Collie;Medium;Meso;T
74;209;MAX;L;9;2;;;1;M;Border Collie;Medium;Meso;T
74;209;MAX;L;9;3;;;1;M;Border Collie;Medium;Meso;T
74;109;MAX;R;9;2;;;1;M;Border Collie;Medium;Meso;T
74;109;MAX;R;9;3;;;1;M;Border Collie;Medium;Meso;T
74;309;MAND;L;9;2;;;1;M;Border Collie;Medium;Meso;T
74;309;MAND;L;9;3;;;1;M;Border Collie;Medium;Meso;T
74;409;MAND;R;9;2;;;1;M;Border Collie;Medium;Meso;T
74;409;MAND;R;9;3;;;1;M;Border Collie;Medium;Meso;T
74;210;MAX;L;10;2;;;1;M;Border Collie;Medium;Meso;T
74;210;MAX;L;10;3;;;1;M;Border Collie;Medium;Meso;T
74;110;MAX;R;10;2;;;1;M;Border Collie;Medium;Meso;T
74;110;MAX;R;10;3;;;1;M;Border Collie;Medium;Meso;T
74;310;MAND;L;10;2;;;1;M;Border Collie;Medium;Meso;T
74;310;MAND;L;10;3;;;1;M;Border Collie;Medium;Meso;T
74;410;MAND;R;10;2;;;1;M;Border Collie;Medium;Meso;T
74;410;MAND;R;10;3;;;1;M;Border Collie;Medium;Meso;T
74;311;MAND;L;11;2;;;1;M;Border Collie;Medium;Meso;T
74;311;MAND;L;11;3;;;1;M;Border Collie;Medium;Meso;T
74;411;MAND;R;11;2;;;1;M;Border Collie;Medium;Meso;T
74;411;MAND;R;11;3;;;1;M;Border Collie;Medium;Meso;T
75;201;MAX;L;1;1;96.0;130.0;3;F;Bouvier;Large;Meso;S
75;201;MAX;L;1;2;96.0;130.0;3;F;Bouvier;Large;Meso;S
75;201;MAX;L;1;3;104.0;138.0;3;F;Bouvier;Large;Meso;S
75;101;MAX;R;1;1;96.0;130.0;3;F;Bouvier;Large;Meso;S
75;101;MAX;R;1;2;96.0;130.0;3;F;Bouvier;Large;Meso;S
75;101;MAX;R;1;3;104.0;138.0;3;F;Bouvier;Large;Meso;S
75;301;MAND;L;1;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;301;MAND;L;1;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;301;MAND;L;1;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;401;MAND;R;1;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;401;MAND;R;1;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;401;MAND;R;1;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;202;MAX;L;2;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;202;MAX;L;2;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;202;MAX;L;2;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;102;MAX;R;2;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;102;MAX;R;2;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;102;MAX;R;2;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;302;MAND;L;2;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;302;MAND;L;2;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;302;MAND;L;2;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;402;MAND;R;2;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;402;MAND;R;2;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;402;MAND;R;2;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;203;MAX;L;3;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;203;MAX;L;3;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;203;MAX;L;3;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;103;MAX;R;3;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;103;MAX;R;3;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;103;MAX;R;3;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;303;MAND;L;3;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;303;MAND;L;3;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;303;MAND;L;3;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;403;MAND;R;3;1;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;403;MAND;R;3;2;96.0;131.0;3;F;Bouvier;Large;Meso;S
75;403;MAND;R;3;3;103.0;138.0;3;F;Bouvier;Large;Meso;S
75;204;MAX;L;4;1;138.0;138.0;0;F;Bouvier;Large;Meso;S
75;204;MAX;L;4;2;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;204;MAX;L;4;3;153.0;154.0;3;F;Bouvier;Large;Meso;S
75;104;MAX;R;4;1;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;104;MAX;R;4;2;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;104;MAX;R;4;3;153.0;154.0;3;F;Bouvier;Large;Meso;S
75;304;MAND;L;4;1;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;304;MAND;L;4;2;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;304;MAND;L;4;3;153.0;154.0;3;F;Bouvier;Large;Meso;S
75;404;MAND;R;4;1;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;404;MAND;R;4;2;139.0;140.0;3;F;Bouvier;Large;Meso;S
75;404;MAND;R;4;3;153.0;154.0;3;F;Bouvier;Large;Meso;S
75;205;MAX;L;5;2;;132.0;2;F;Bouvier;Large;Meso;S
75;205;MAX;L;5;3;;140.0;2;F;Bouvier;Large;Meso;S
75;105;MAX;R;5;2;;130.0;2;F;Bouvier;Large;Meso;S
75;105;MAX;R;5;3;138.0;138.0;0;F;Bouvier;Large;Meso;S
75;305;MAND;L;5;2;138.0;159.0;3;F;Bouvier;Large;Meso;S
75;305;MAND;L;5;3;145.0;166.0;3;F;Bouvier;Large;Meso;S
75;405;MAND;R;5;2;138.0;159.0;3;F;Bouvier;Large;Meso;S
75;405;MAND;R;5;3;145.0;166.0;3;F;Bouvier;Large;Meso;S
75;206;MAX;L;6;1;;;1;F;Bouvier;Large;Meso;S
75;206;MAX;L;6;2;;131.0;2;F;Bouvier;Large;Meso;S
75;206;MAX;L;6;3;;138.0;2;F;Bouvier;Large;Meso;S
75;106;MAX;R;6;1;;;1;F;Bouvier;Large;Meso;S
75;106;MAX;R;6;2;;131.0;2;F;Bouvier;Large;Meso;S
75;106;MAX;R;6;3;;138.0;2;F;Bouvier;Large;Meso;S
75;306;MAND;L;6;1;;;1;F;Bouvier;Large;Meso;S
75;306;MAND;L;6;2;;131.0;2;F;Bouvier;Large;Meso;S
75;306;MAND;L;6;3;;138.0;2;F;Bouvier;Large;Meso;S
75;406;MAND;R;6;1;;;1;F;Bouvier;Large;Meso;S
75;406;MAND;R;6;2;;131.0;2;F;Bouvier;Large;Meso;S
75;406;MAND;R;6;3;;138.0;2;F;Bouvier;Large;Meso;S
75;207;MAX;L;7;1;;128.0;2;F;Bouvier;Large;Meso;S
75;207;MAX;L;7;2;128.0;133.0;3;F;Bouvier;Large;Meso;S
75;207;MAX;L;7;3;138.0;143.0;3;F;Bouvier;Large;Meso;S
75;107;MAX;R;7;1;;;1;F;Bouvier;Large;Meso;S
75;107;MAX;R;7;2;128.0;138.0;3;F;Bouvier;Large;Meso;S
75;107;MAX;R;7;3;138.0;148.0;3;F;Bouvier;Large;Meso;S
75;307;MAND;L;7;1;139.0;159.0;3;F;Bouvier;Large;Meso;S
75;307;MAND;L;7;2;139.0;159.0;3;F;Bouvier;Large;Meso;S
75;307;MAND;L;7;3;146.0;166.0;3;F;Bouvier;Large;Meso;S
75;407;MAND;R;7;1;139.0;159.0;3;F;Bouvier;Large;Meso;S
75;407;MAND;R;7;2;139.0;159.0;3;F;Bouvier;Large;Meso;S
75;407;MAND;R;7;3;146.0;166.0;3;F;Bouvier;Large;Meso;S
